id,variavel,unidade,classificacoes_id,localidade_id,localidade_nivel_id,localidade_nivel_nome,localidade_nome,periodo,c56727-Índice de receita nominal das atividades turísticas,c56728-Índice de volume das atividades turísticas
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,201903,60.71576,64.61081
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,201904,59.50211,62.91208
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,201905,70.20287,80.46589
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,201906,67.60502,75.19119
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,201907,70.65427,75.36789
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,201908,73.26003,82.95632
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,201909,77.05276,83.07404
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,201910,76.55341,84.26309
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,201911,93.05009,99.88433
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,201912,100.85760,96.84274
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202001,86.05176,86.93975
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202002,65.62432,66.17511
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202003,53.45563,58.68840
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202004,22.64266,24.28346
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202005,27.32502,32.05452
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202006,31.49730,44.44982
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202007,40.79321,56.47321
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202008,46.57628,66.43404
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202009,47.50091,62.52342
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202010,57.31307,64.53913
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202011,58.21108,64.87261
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202012,70.63617,72.20053
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202101,50.63019,59.66319
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202102,46.08252,52.61573
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202103,51.37404,59.69599
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202104,50.42772,56.36169
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202105,57.95203,68.47885
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202106,61.11935,74.97130
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202107,69.96155,79.21327
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202108,72.07756,86.06396
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202109,76.73266,86.61923
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202110,84.78577,89.21050
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202111,84.79231,89.38051
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202112,103.89093,101.92293
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202201,81.72689,82.87137
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202202,74.90135,83.66044
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202203,85.71641,96.07885
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202204,86.82585,94.71485
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202205,101.49688,109.98317
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202206,94.01193,90.80312
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202207,104.46544,96.42182
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202208,103.67766,103.40168
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202209,102.39689,105.40542
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202210,128.10870,117.22149
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202211,108.36928,97.59742
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202212,128.30270,121.84037
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202301,99.12913,93.06751
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202302,92.47313,90.83107
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202303,106.60862,103.74227
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202304,95.93233,88.33408
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202305,100.93358,99.59279
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202306,114.42561,107.94721
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202307,109.46448,100.54516
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202308,108.49965,106.92395
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202309,106.56921,97.77144
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202310,112.42762,94.74606
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202311,106.08696,85.63187
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202312,114.92313,88.24692
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202401,97.04872,79.18547
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202402,92.42459,80.77542
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202403,97.72414,85.94832
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202404,93.73250,86.91033
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202405,97.15293,88.84409
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202406,105.37818,100.77258
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202407,109.52150,97.89441
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202408,113.90219,102.20340
7167,PMS - Número-índice (2022=100),Número-índice,11046,13,N3,Unidade da Federação,Amazonas,202409,108.21736,98.96589
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201101,37.68129,70.02292
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201102,34.47247,67.68001
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201103,33.85001,59.19238
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201104,33.15304,60.48062
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201105,35.46117,68.42414
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201106,37.48098,68.02853
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201107,42.47874,75.53720
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201108,40.46031,74.39569
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201109,38.60358,63.89084
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201110,41.75073,65.05891
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201111,39.59778,60.86511
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201112,46.94202,72.42508
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201201,40.92749,59.55639
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201202,37.51379,56.43653
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201203,39.15760,58.61306
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201204,40.91818,60.59134
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201205,39.47720,63.80554
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201206,40.91152,65.48614
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201207,46.65665,72.72406
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201208,42.87277,66.71013
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201209,44.63001,68.30119
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201210,49.15550,74.57493
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201211,49.19160,71.69574
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201212,56.51309,77.72545
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201301,50.58484,67.02166
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201302,43.55316,58.73126
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201303,47.47358,64.10010
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201304,47.55481,69.90052
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201305,51.32844,75.94375
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201306,49.98314,73.95895
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201307,58.34766,88.09723
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201308,54.09934,79.57581
7167,PMS - Número-índice (2022=100),Número-índice,11046,15,N3,Unidade da Federação,Pará,201309,52.45545,73.80434
